observationid,region,year,month,quarter,type,averageprice,totalvolume,supplierid
13471,Chicago,2016,7,3,Conventional,1.51,717279.19,A
2104,Portland,2018,4,2,Conventional,1.04,717294.09,C
669,Philadelphia,2019,2,1,Conventional,0.98,717424.24,C
7264,Baltimore/Washington,2017,4,2,Conventional,1.7,717940.19,C
7722,Portland,2017,6,2,Conventional,1,718937.65,C
2072,Boston,2018,4,2,Conventional,1.31,719051.88,C
9158,San Diego,2017,12,4,Conventional,0.73,719091.14,C
13518,Baltimore/Washington,2016,7,3,Conventional,1.64,719104.08,A
7323,Chicago,2017,4,2,Conventional,1.63,719367.5,C
12020,San Diego,2016,1,1,Conventional,0.65,719749.77,C
2652,Atlanta,2018,7,3,Conventional,1,719970.48,C
6840,Baltimore/Washington,2017,2,1,Conventional,1.38,721257.38,C
2145,Miami/Ft. Lauderdale,2018,4,2,Conventional,1.38,721750.54,C
12245,Atlanta,2016,2,1,Conventional,0.76,722211,C
1102,San Diego,2019,1,1,Conventional,0.83,722845.67,C
2814,Boston,2018,7,3,Conventional,1.28,723377.81,C
8152,San Francisco,2017,8,3,Conventional,1.62,723557.56,C
1592,Atlanta,2018,2,1,Conventional,0.87,723928.38,C
6821,Portland,2017,2,1,Conventional,0.77,724514.73,C
3352,Denver,2018,9,3,Conventional,1.26,725420.22,C
2387,Atlanta,2018,5,2,Conventional,0.98,725611.79,C
12439,Portland,2016,2,1,Conventional,0.83,725928.01,C
1542,Boston,2018,2,1,Conventional,1.39,725934.21,C
13082,Seattle,2016,5,2,Conventional,0.87,726064.91,C
12181,Seattle,2016,1,1,Conventional,0.92,726078.64,C
3030,Chicago,2018,8,3,Conventional,1.54,726537.35,C
7422,Atlanta,2017,5,2,Conventional,1.1,726726.65,C
1325,West Tex/New Mexico,2018,1,1,Conventional,0.89,727024.03,C
3604,West Tex/New Mexico,2018,10,4,Conventional,0.91,727029.65,C
13730,Baltimore/Washington,2016,8,3,Conventional,1.48,727279.79,A
221,Chicago,2019,3,1,Conventional,1.11,727358.84,A
8408,Phoenix/Tucson,2017,9,3,Conventional,1.2,727628.13,C
8355,Phoenix/Tucson,2017,9,3,Conventional,1.2,727912.24,C
14547,Miami/Ft. Lauderdale,2016,12,4,Conventional,0.98,728191.35,A
6846,Chicago,2017,2,1,Conventional,1.27,728402.35,C
12764,Seattle,2016,4,2,Conventional,0.93,728447.49,C
13393,Portland,2016,7,3,Conventional,0.98,728681.01,A
1297,Miami/Ft. Lauderdale,2018,1,1,Conventional,1.17,728998.69,C
7623,Seattle,2017,5,2,Conventional,1.19,729001.29,C
2271,South Carolina,2018,5,2,Conventional,0.92,729414.11,C
6524,Boston,2017,1,1,Conventional,1.09,730358.49,C
1857,Atlanta,2018,3,1,Conventional,0.95,730449.69,C
13465,Baltimore/Washington,2016,7,3,Conventional,1.47,730875.32,A
8460,Philadelphia,2017,9,3,Conventional,1.22,731289.23,C
12121,Portland,2016,1,1,Conventional,0.87,731385.02,C
12068,Portland,2016,1,1,Conventional,0.88,731602.32,C
7476,Baltimore/Washington,2017,5,2,Conventional,1.59,731952.61,C
14088,San Francisco,2016,10,4,Conventional,1.52,731993.57,A
7993,San Francisco,2017,7,3,Conventional,1.74,732328.94,C
13942,Baltimore/Washington,2016,9,3,Conventional,1.5,732424.67,A
13783,Baltimore/Washington,2016,8,3,Conventional,1.57,732545.7,A
14151,West Tex/New Mexico,2016,10,4,Conventional,1.05,732830.17,A
426,Atlanta,2019,2,1,Conventional,0.93,732848.77,C
12127,San Francisco,2016,1,1,Conventional,1.24,732860.83,C
2977,Chicago,2018,8,3,Conventional,1.42,733138.86,C
2705,Atlanta,2018,7,3,Conventional,0.92,733370.59,A
2016,Atlanta,2018,4,2,Conventional,0.91,733488.57,C
14344,Phoenix/Tucson,2016,11,4,Conventional,1,734433.2,A
2940,Miami/Ft. Lauderdale,2018,8,3,Conventional,1.36,734747.99,C
14584,Chicago,2016,12,4,Conventional,1.09,734954.21,A
8065,Chicago,2017,7,3,Conventional,1.62,735265.55,C
12881,Atlanta,2016,5,2,Conventional,0.77,735635.49,C
1111,Tampa,2019,1,1,Conventional,0.96,735785.93,C
2334,Atlanta,2018,5,2,Conventional,0.98,736214.03,C
1652,Chicago,2018,2,1,Conventional,1.53,736317.26,C
8801,Baltimore/Washington,2017,11,4,Conventional,1.41,736468.07,C
2210,Portland,2018,4,2,Conventional,1.16,737447.07,C
991,Portland,2019,1,1,Conventional,0.99,737493.96,C
12446,Seattle,2016,2,1,Conventional,0.91,737516.16,C
111,Boston,2019,3,1,Conventional,1.3,738023.08,B
7211,Baltimore/Washington,2017,4,2,Conventional,1.64,738255.19,C
3276,San Francisco,2018,9,3,Conventional,1.72,738349.12,C
2100,Philadelphia,2018,4,2,Conventional,1.21,738716.43,C
7052,Baltimore/Washington,2017,3,1,Conventional,1.58,738956.53,C
1175,Chicago,2019,1,1,Conventional,1.31,739020.76,C
3180,West Tex/New Mexico,2018,9,3,Conventional,1.04,739236.23,C
7105,Baltimore/Washington,2017,3,1,Conventional,1.6,739376.32,C
12352,Baltimore/Washington,2016,2,1,Conventional,1.2,739486.27,C
12604,San Francisco,2016,3,1,Conventional,1.4,739577.85,C
687,Tampa,2019,2,1,Conventional,0.88,740192.51,C
2304,Miami/Ft. Lauderdale,2018,5,2,Conventional,1.37,741439.43,C
12930,Tampa,2016,5,2,Conventional,0.75,741724.85,C
13677,Baltimore/Washington,2016,8,3,Conventional,1.52,742291.98,A
3607,Baltimore/Washington,2018,11,4,Conventional,1.35,742322.93,C
7270,Chicago,2017,4,2,Conventional,1.65,742675.28,C
1203,Portland,2019,1,1,Conventional,1.11,743458.81,C
7298,Portland,2017,4,2,Conventional,0.98,743878.59,C
1656,Denver,2018,2,1,Conventional,1.16,743979.81,C
7688,Baltimore/Washington,2017,6,2,Conventional,1.65,744158.66,C
2337,Boston,2018,5,2,Conventional,1.23,744286.38,C
680,Seattle,2019,2,1,Conventional,1.22,744338.9,C
3299,Denver,2018,9,3,Conventional,1.31,745306.17,C
13624,Baltimore/Washington,2016,8,3,Conventional,1.52,746493.74,A
1350,Miami/Ft. Lauderdale,2018,1,1,Conventional,1.22,746903.16,C
157,Tampa,2019,3,1,Conventional,0.92,747084.7,C
3660,Baltimore/Washington,2018,11,4,Conventional,1.4,747206.67,C
3140,Denver,2018,9,3,Conventional,1.37,747286.95,C
3501,Baltimore/Washington,2018,10,4,Conventional,1.41,747505.17,C
1415,Portland,2018,1,1,Conventional,1.06,747864.18,C
12193,Baltimore/Washington,2016,1,1,Conventional,1.11,748107.09,C
7317,Baltimore/Washington,2017,4,2,Conventional,1.67,749186.76,C
3046,Miami/Ft. Lauderdale,2018,8,3,Conventional,1.32,749488.74,C
6575,Baltimore/Washington,2017,1,1,Conventional,1.48,749510.72,C
13346,San Francisco,2016,6,2,Conventional,1.5,749554.87,A
2887,Miami/Ft. Lauderdale,2018,7,3,Conventional,1.37,749637.07,C
13992,West Tex/New Mexico,2016,9,3,Conventional,0.95,749931.49,A
6828,Seattle,2017,2,1,Conventional,0.77,750095.92,C
7529,Baltimore/Washington,2017,5,2,Conventional,1.67,750139.67,C
7563,Portland,2017,5,2,Conventional,1.01,750346.5,C
7539,Denver,2017,5,2,Conventional,1.23,750701.05,C
12545,Portland,2016,3,1,Conventional,0.79,750735.4,C
9116,West Tex/New Mexico,2017,12,4,Conventional,0.86,751137.79,C
2846,Portland,2018,7,3,Conventional,1.12,751232.74,C
3023,Atlanta,2018,8,3,Conventional,0.97,751406.23,C
12301,Boston,2016,2,1,Conventional,0.98,751656.56,C
3541,San Francisco,2018,10,4,Conventional,1.63,752110.7,C
12870,Seattle,2016,4,2,Conventional,0.88,752138.28,C
2258,Orlando,2018,5,2,Conventional,0.95,752162.24,C
12358,Chicago,2016,2,1,Conventional,1.09,752336.04,C
8012,Chicago,2017,7,3,Conventional,1.59,752799.06,C
3233,West Tex/New Mexico,2018,9,3,Conventional,1.02,753395.57,C
13664,San Francisco,2016,8,3,Conventional,1.49,753570.45,A
9169,West Tex/New Mexico,2017,12,4,Conventional,0.85,754023.66,C
3193,Denver,2018,9,3,Conventional,1.38,754412.22,C
2701,Tampa,2018,7,3,Conventional,0.94,754434.07,A
12987,Atlanta,2016,5,2,Conventional,0.68,755306.53,C
249,Portland,2019,3,1,Conventional,1.14,755389.32,A
6627,Atlanta,2017,1,1,Conventional,0.84,755472.09,C
7775,Portland,2017,6,2,Conventional,0.97,755535.79,C
6616,Seattle,2017,1,1,Conventional,0.93,755537.27,C
12393,Seattle,2016,2,1,Conventional,0.86,755726.36,C
3445,West Tex/New Mexico,2018,10,4,Conventional,0.95,755901.37,C
2440,Atlanta,2018,6,2,Conventional,0.98,755986.39,C
7351,Portland,2017,4,2,Conventional,0.91,756075.76,C
3170,San Francisco,2018,9,3,Conventional,1.77,756205.14,C
13952,Denver,2016,9,3,Conventional,1.02,757358.11,A
2157,Portland,2018,4,2,Conventional,1.04,757553.88,C
7635,Baltimore/Washington,2017,6,2,Conventional,1.8,757909.72,C
6609,Portland,2017,1,1,Conventional,0.85,758125.51,C
14111,Denver,2016,10,4,Conventional,1.08,758236.76,A
6881,Seattle,2017,2,1,Conventional,0.87,758887.32,C
8904,West Tex/New Mexico,2017,11,4,Conventional,0.93,759126,C
1892,Portland,2018,3,1,Conventional,1.04,759157.5,C
899,Tampa,2019,1,1,Conventional,0.94,759185.16,C
1569,Orlando,2018,2,1,Conventional,0.99,759532.37,C
7517,Seattle,2017,5,2,Conventional,1.09,760302.75,C
466,San Diego,2019,2,1,Conventional,0.78,760662.85,C
12031,West Tex/New Mexico,2016,1,1,Conventional,0.76,761760.52,C
369,Tampa,2019,3,1,Conventional,0.94,761815.98,C
7370,Baltimore/Washington,2017,4,2,Conventional,1.69,761924.71,C
13836,Baltimore/Washington,2016,9,3,Conventional,1.51,762218.08,A
1387,Chicago,2018,1,1,Conventional,1.64,762997.53,C
33,Philadelphia,2019,3,1,Conventional,1.16,763092.04,C
6999,Baltimore/Washington,2017,3,1,Conventional,1.6,763783.58,C
14588,Denver,2016,12,4,Conventional,0.95,764135.24,A
7535,Chicago,2017,5,2,Conventional,1.64,764241.14,C
7510,Portland,2017,5,2,Conventional,0.95,765147.43,C
14694,Denver,2016,12,4,Conventional,1.04,765511.4,A
12763,San Francisco,2016,4,2,Conventional,1.38,765652.36,C
1833,Northern New England,2018,3,1,Conventional,1.08,765746.37,C
12074,San Francisco,2016,1,1,Conventional,1.21,765839.95,C
6827,San Francisco,2017,2,1,Conventional,1.14,765983.21,C
1069,Chicago,2019,1,1,Conventional,0.96,766127.03,C
2175,Atlanta,2018,4,2,Conventional,0.98,766871.65,C
7327,Denver,2017,4,2,Conventional,1.15,766941.79,C
7881,Portland,2017,7,3,Conventional,0.99,767074.64,C
14339,New York,2016,11,4,Conventional,1.93,767190.62,A
1171,Boston,2019,1,1,Conventional,1.34,767731.38,C
323,Boston,2019,3,1,Conventional,1.27,768125.04,C
8735,San Francisco,2017,10,4,Conventional,1.57,768374.15,C
532,Atlanta,2019,2,1,Conventional,0.89,769226.22,C
2546,Atlanta,2018,6,2,Conventional,0.97,769302.33,C
12492,Portland,2016,3,1,Conventional,0.83,769499.11,C
9222,West Tex/New Mexico,2017,12,4,Conventional,0.93,769970.84,C
13240,San Francisco,2016,6,2,Conventional,1.45,770382.05,C
6980,Portland,2017,3,1,Conventional,0.89,770551.84,C
12570,Chicago,2016,3,1,Conventional,1.11,770557.34,C
12729,Chicago,2016,4,2,Conventional,1.11,770661.72,C
13206,Chicago,2016,6,2,Conventional,1.3,770843.17,C
783,Sacramento,2019,2,1,Conventional,0.86,770852.3,C
12670,Baltimore/Washington,2016,4,2,Conventional,1.14,770876.88,C
13135,Seattle,2016,5,2,Conventional,0.87,771235.53,C
1328,Baltimore/Washington,2018,1,1,Conventional,1.5,771313.78,C
2216,San Francisco,2018,4,2,Conventional,1.44,771379.01,C
13475,Denver,2016,7,3,Conventional,1.07,771606.04,A
148,San Diego,2019,3,1,Conventional,0.89,771786.42,C
13028,San Francisco,2016,5,2,Conventional,1.37,772064.79,C
2973,Boston,2018,8,3,Conventional,1.28,772077.18,C
6736,Boston,2017,2,1,Conventional,1.19,772110.18,C
1733,Portland,2018,2,1,Conventional,1.01,772848.65,C
8268,West Tex/New Mexico,2017,8,3,Conventional,1.01,772883.21,C
1497,Denver,2018,1,1,Conventional,1.15,773218.13,C
13316,Denver,2016,6,2,Conventional,0.98,773677.84,A
8249,Phoenix/Tucson,2017,8,3,Conventional,1.14,773947.25,C
12199,Chicago,2016,1,1,Conventional,1.12,774091.49,C
2970,Atlanta,2018,8,3,Conventional,0.94,775521.46,C
8673,Phoenix/Tucson,2017,10,4,Conventional,1.17,776108.23,C
7641,Chicago,2017,6,2,Conventional,1.64,776194.77,C
12720,West Tex/New Mexico,2016,4,2,Conventional,0.73,776232.98,C
6720,San Diego,2017,1,1,Conventional,0.65,776310.02,C
14628,West Tex/New Mexico,2016,12,4,Conventional,0.79,776453.82,A
6581,Chicago,2017,1,1,Conventional,1.23,776820.81,C
2069,Atlanta,2018,4,2,Conventional,0.91,777041.82,C
2758,Atlanta,2018,7,3,Conventional,0.89,777094.8,C
3289,Baltimore/Washington,2018,9,3,Conventional,1.42,777137.6,C
1898,San Francisco,2018,3,1,Conventional,1.38,777300.99,C
9047,Portland,2017,12,4,Conventional,0.88,777430,C
14223,Houston,2016,10,4,Conventional,1,777847.84,A
12093,Chicago,2016,1,1,Conventional,1.11,778412.5,C
7582,Baltimore/Washington,2017,5,2,Conventional,1.75,779183.52,C
2410,Miami/Ft. Lauderdale,2018,5,2,Conventional,1.32,779621.25,C
3488,San Francisco,2018,10,4,Conventional,1.59,780258.39,C
8628,San Diego,2017,10,4,Conventional,1.65,780710.38,C
12411,Chicago,2016,2,1,Conventional,1.15,780951.86,C
12034,Baltimore/Washington,2016,1,1,Conventional,1.17,780979.13,C
12084,West Tex/New Mexico,2016,1,1,Conventional,0.74,781036.73,C
7588,Chicago,2017,5,2,Conventional,1.63,781085.77,C
7486,Denver,2017,5,2,Conventional,1.23,781305.34,C
539,Chicago,2019,2,1,Conventional,1.04,781364.36,C
6681,Baltimore/Washington,2017,1,1,Conventional,1.46,781538.81,C
12658,Seattle,2016,3,1,Conventional,0.85,781581.62,C
12617,Baltimore/Washington,2016,3,1,Conventional,1.19,781627.98,C
6903,Denver,2017,2,1,Conventional,1.15,782244.57,C
12499,Seattle,2016,3,1,Conventional,0.88,782395.12,C
14329,Houston,2016,11,4,Conventional,1.12,782911.25,A
8758,Denver,2017,10,4,Conventional,1.2,783939.18,C
3395,Baltimore/Washington,2018,10,4,Conventional,1.43,784163.78,C
1754,Boston,2018,3,1,Conventional,1.19,785188.72,C
320,Atlanta,2019,3,1,Conventional,0.95,785440.79,C
3666,Chicago,2018,11,4,Conventional,1.17,785857.87,C
13169,Miami/Ft. Lauderdale,2016,6,2,Conventional,0.99,786071.68,C
12816,San Francisco,2016,4,2,Conventional,1.39,786422.89,C
8069,Denver,2017,7,3,Conventional,1.19,787191.53,C
7376,Chicago,2017,4,2,Conventional,1.62,787324.19,C
6491,Miami/Ft. Lauderdale,2017,1,1,Conventional,0.98,787406.1,C
2316,Portland,2018,5,2,Conventional,1.11,787559.88,C
8841,San Francisco,2017,11,4,Conventional,1.41,787625.8,C
1815,Denver,2018,3,1,Conventional,1.16,788107.23,C
12243,West Tex/New Mexico,2016,1,1,Conventional,0.79,788831.92,C
12128,Seattle,2016,1,1,Conventional,0.94,788935.31,C
774,Orlando,2019,2,1,Conventional,0.9,788939.57,C
13833,West Tex/New Mexico,2016,8,3,Conventional,0.93,789223.6,A
12723,Baltimore/Washington,2016,4,2,Conventional,1.12,789348.02,C
13358,Atlanta,2016,7,3,Conventional,0.77,789398.22,A
14681,West Tex/New Mexico,2016,12,4,Conventional,0.76,790789.79,A
3670,Denver,2018,11,4,Conventional,1.16,790926.29,C
13263,Denver,2016,6,2,Conventional,1,791013.5,C
6789,Boston,2017,2,1,Conventional,1.12,791126.41,C
8851,West Tex/New Mexico,2017,11,4,Conventional,0.94,791515.45,C
13899,Denver,2016,9,3,Conventional,0.98,791566.05,A
2375,San Francisco,2018,5,2,Conventional,1.43,791906.17,C
7482,Chicago,2017,5,2,Conventional,1.6,792532.64,C
12711,Seattle,2016,4,2,Conventional,0.86,793187.83,C
4270,Northeast,2018,2,1,Organic,1.39,793464.77,C
6650,Miami/Ft. Lauderdale,2017,1,1,Conventional,1.05,793514.22,C
12146,Chicago,2016,1,1,Conventional,1.01,794029.7,C
3448,Baltimore/Washington,2018,10,4,Conventional,1.44,794155.73,C
1705,Chicago,2018,2,1,Conventional,1.51,794925.31,C
2004,San Francisco,2018,4,2,Conventional,1.43,795482.4,C
143,Portland,2019,3,1,Conventional,1.06,795508.27,A
2928,Denver,2018,8,3,Conventional,1.26,795682,C
2268,San Diego,2018,5,2,Conventional,0.83,795859.54,C
2522,Northern New England,2018,6,2,Conventional,0.91,796193.02,C
1646,Baltimore/Washington,2018,2,1,Conventional,1.42,796515.52,C
12284,Sacramento,2016,2,1,Conventional,0.91,796524.48,C
115,Chicago,2019,3,1,Conventional,1.09,796937.09,B
214,Atlanta,2019,3,1,Conventional,0.92,797655.96,C
6745,Detroit,2017,2,1,Conventional,0.65,797699.81,C
13568,West Tex/New Mexico,2016,7,3,Conventional,1.03,797993.91,A
2516,Miami/Ft. Lauderdale,2018,6,2,Conventional,1.3,798283.04,C
9053,San Francisco,2017,12,4,Conventional,1.28,798853,C
13727,West Tex/New Mexico,2016,8,3,Conventional,0.93,798986.84,A
6850,Denver,2017,2,1,Conventional,1.07,799071.01,C
1381,Baltimore/Washington,2018,1,1,Conventional,1.49,799726.89,C
12392,San Francisco,2016,2,1,Conventional,1.15,799826.02,C
9063,West Tex/New Mexico,2017,12,4,Conventional,0.85,799879,C
12533,Miami/Ft. Lauderdale,2016,3,1,Conventional,0.88,799992.86,C
1489,Boston,2018,1,1,Conventional,1.22,800274.4,C
7158,Baltimore/Washington,2017,4,2,Conventional,1.5,800801.84,C
13293,San Francisco,2016,6,2,Conventional,1.44,800921.02,A
14269,Dallas/Ft. Worth,2016,10,4,Conventional,1.14,801081.72,A
7959,Chicago,2017,7,3,Conventional,1.54,801887.84,C
13515,West Tex/New Mexico,2016,7,3,Conventional,0.95,802834.4,A
6987,Seattle,2017,3,1,Conventional,0.94,803073.94,C
12305,Chicago,2016,2,1,Conventional,1,803120.71,C
6475,Chicago,2017,1,1,Conventional,1.15,803348.87,C
7828,Portland,2017,6,2,Conventional,0.96,803349.86,C
13505,San Francisco,2016,7,3,Conventional,1.46,804071.94,A
6809,Miami/Ft. Lauderdale,2017,2,1,Conventional,0.97,804977.39,C
12233,San Francisco,2016,1,1,Conventional,1.27,805039.06,C
3710,West Tex/New Mexico,2018,11,4,Conventional,0.83,806144.62,C
12704,Portland,2016,4,2,Conventional,0.79,806264.89,C
12651,Portland,2016,3,1,Conventional,0.71,806586.49,C
2999,Northern New England,2018,8,3,Conventional,1.12,806832.37,C
7694,Chicago,2017,6,2,Conventional,1.6,807370.03,C
2655,Boston,2018,7,3,Conventional,1.28,807473.71,C
14233,New York,2016,10,4,Conventional,1.95,807564.93,A
13780,West Tex/New Mexico,2016,8,3,Conventional,0.92,808012.61,A
243,Northern New England,2019,3,1,Conventional,0.95,808678.15,A
6585,Denver,2017,1,1,Conventional,1.04,808771.72,C
6772,Sacramento,2017,2,1,Conventional,0.98,808808.87,C
3511,Denver,2018,10,4,Conventional,1.07,809017.71,C
2428,San Francisco,2018,5,2,Conventional,1.43,809183.25,C
12464,Chicago,2016,3,1,Conventional,1.13,809325.93,C
2834,Miami/Ft. Lauderdale,2018,7,3,Conventional,1.35,809355.89,C
14619,Seattle,2016,12,4,Conventional,0.88,809403.75,A
8726,Phoenix/Tucson,2017,10,4,Conventional,1.04,809603.25,C
2058,Seattle,2018,4,2,Conventional,1.12,811296.28,C
14026,Phoenix/Tucson,2016,9,3,Conventional,1.04,811939.65,A
13275,Miami/Ft. Lauderdale,2016,6,2,Conventional,0.99,812334.69,A
13823,San Francisco,2016,8,3,Conventional,1.38,812410.86,A
7049,West Tex/New Mexico,2017,3,1,Conventional,0.86,813341.58,C
7274,Denver,2017,4,2,Conventional,1.23,813466.54,C
3342,Baltimore/Washington,2018,9,3,Conventional,1.32,813499.6,C
7857,Denver,2017,7,3,Conventional,1.19,813544.33,C
13982,San Francisco,2016,9,3,Conventional,1.5,813575.88,A
3850,Phoenix/Tucson,2018,12,4,Conventional,0.97,814071.45,C
3024,Baltimore/Washington,2018,8,3,Conventional,1.39,814263.75,C
12022,Seattle,2016,1,1,Conventional,0.89,814295.85,C
6893,Baltimore/Washington,2017,2,1,Conventional,1.48,814376.97,C
13611,San Francisco,2016,7,3,Conventional,1.52,814505.22,A
963,Chicago,2019,1,1,Conventional,1.24,814578.6,C
12508,West Tex/New Mexico,2016,3,1,Conventional,0.77,814614.77,C
3064,San Francisco,2018,8,3,Conventional,1.66,814953.57,C
13369,Denver,2016,7,3,Conventional,1.03,815698.87,A
14079,Phoenix/Tucson,2016,10,4,Conventional,1.03,815711.64,A
13674,West Tex/New Mexico,2016,8,3,Conventional,0.95,816529.48,A
11981,Baltimore/Washington,2016,1,1,Conventional,1.11,816760.46,C
12498,San Francisco,2016,3,1,Conventional,1.29,817240.38,C
13558,San Francisco,2016,7,3,Conventional,1.54,817357.28,A
437,Denver,2019,2,1,Conventional,1.18,817850.11,C
13081,San Francisco,2016,5,2,Conventional,1.31,817923.28,C
1368,San Francisco,2018,1,1,Conventional,1.46,818086.25,C
7261,West Tex/New Mexico,2017,4,2,Conventional,0.9,818355.5,C
2281,Atlanta,2018,5,2,Conventional,0.88,818921.18,C
2267,Sacramento,2018,5,2,Conventional,0.89,819053.65,C
12892,Denver,2016,5,2,Conventional,0.87,819111.24,C
1570,Philadelphia,2018,2,1,Conventional,1.12,819224.3,C
3792,New York,2018,11,4,Conventional,1.46,819651.81,C
13210,Denver,2016,6,2,Conventional,0.96,819664.78,C
12458,Baltimore/Washington,2016,3,1,Conventional,1.21,819706.7,C
6519,West Tex/New Mexico,2017,1,1,Conventional,0.75,819748.75,C
1758,Chicago,2018,3,1,Conventional,1.53,820728.47,C
7616,Portland,2017,5,2,Conventional,0.97,820850.36,C
3127,West Tex/New Mexico,2018,8,3,Conventional,0.93,821054.48,C
2182,Chicago,2018,4,2,Conventional,1.45,821127.9,C
2781,Miami/Ft. Lauderdale,2018,7,3,Conventional,1.35,821141.04,C
2818,Chicago,2018,7,3,Conventional,1.29,821297.44,C
1527,San Francisco,2018,1,1,Conventional,1.38,821352.05,C
8205,San Francisco,2017,8,3,Conventional,1.29,821395.74,C
6797,Denver,2017,2,1,Conventional,0.96,821592.06,C
217,Boston,2019,3,1,Conventional,1.22,821633.16,C
2622,Miami/Ft. Lauderdale,2018,6,2,Conventional,1.31,821950.4,C
6510,Seattle,2017,1,1,Conventional,0.84,822000.04,C
12427,Miami/Ft. Lauderdale,2016,2,1,Conventional,0.83,822403.21,C
6528,Chicago,2017,1,1,Conventional,1.16,822522.24,C
